"r.id","r.title","r.tally_ayes","r.progress_report","r.tally_nays","r.status","r.requested"
240.0,Crafting a Users & Developers Onboarding Funnel,"328346779123538661","","13214795707626858",Executed,"97000000000000"
241.0,"","11991821779452120","","113245116363415741",Cancelled,-1
242.0,Retroactive & Ongoing Funding Rationale: Republik Rupiah - Turning Indonesia into the Polkadot Island's With Education and Community,"408451066158192203","","380925120635790167",Executed,"161820000000000"
243.0,BRA_16-D! Quality improvement of content for the Spanish Comunity by BRA_16-D,"303016024563726389","","125391299362062754",Executed,"44550000000000"
244.0,PROPOSAL FOR ADVANCING DECENTRALIZED FINANCE EDUCATION IN LATIN AMERICA WITH THE POLKADOT ECOSYSTEM,"304921049836118610","","144251663481046203",Executed,"31610000000000"
245.0, Milestone 4: Polkadot Hackathon Global Series 2023 APAC Edition,"339678657544120322","","5098556856913136",Executed,"108911190000000"
246.0,Cancel Referendum 241 (runtime upgrade) due to XCM issue,"126112893260167067","","0",Executed,-1
247.0,"PR, Content marketing, Social amplifications proposal","444746700702142137","","47689066624217003",Executed,"214000000000000"
248.0,substrate-etl Retroactive funding: Q3+Q4 2022-Q1+Q2 2023,"417065793209757828","","16402636789847902",Executed,"990250000000000"
249.0,Cryptor. Polkadot AMAs for 2 largest Russian speaking crypto communities.,"301974956888471357","","14045658430015205",Executed,"5000000000000"
250.0,Bounty Proposal: Business Prospects for Polkadot in Brazil,"69605414978509522","","60564719045578908",Executed,-1
251.0,VOTE NAY IN THIS PROPOSAL 251,"160333000000000","","127969752568977514",Rejected,"177650000000000"
252.0,"[Small Spender] Please reject, there is a wrong setting, please vote on: https://polkadot.subsquare.io/referenda/254","251524251194975","","124023307718052512",Rejected,-1
253.0,Vote (NAY) Revised the Tip Proposal - Dotgraphic ,"1179966605492723","","42353904594336269",Rejected,"2400000000000"
254.0,Please ignore this proposal # Withdraw 254: Retroractive funding for Web3 Education and Investment YouTube Channel Proposal,"1346642983679656","","128009436881703999",Rejected,"43510000000000"
255.0,Altcoin Daily - High impact Polkadot media promotion,"308278870788636616","","136748400090840474",Executed,"0"
256.0,MASON VERSLUIS - Medium to High impact Polkadot media promotion,"304058530460758078","","495825760866694094",Rejected,"0"
257.0,Addressing Polkadot's Negative Image on Twitter,"0","","496811195114878742",Rejected,"50000000000000"
258.0,DECENTRALISEDCHAIN - Low impact Polkadot media promotion,"300094450000000000","","17298544601754772",Executed,"0"
259.0,Big Tips for Subtitling and Promoting Kusamarian's Gavin Wood Interview,"300060000100000000","","52355952224108842",Executed,"10000000000000"
260.0,"6 months Educational Campaign in India - Crypto India","309119566222855997","","73544783079897673",Executed,"218490000000000"
261.0,AllInCrypto's Strategic Content and Community Engagement Proposal,"307904260157892982","","11920449682169956",Executed,"80000000000000"
262.0,Tip for Adam Steeber's participation in Dot Take,"337899417692014750","","12847976662018286",Executed,"9056600000000"
263.0,TuPrimerBitcoin: Creation of quality content on Youtube to make the Spanish-speaking Polkadot ecosystem more visible.,"305789197769822493","","282595763952042527",Executed,"50000000000000"
264.0,EatYourCryptos: Creation of Educational Content in Spanish on Youtube,"400959555000010000","","471074269017769353",Rejected,"16740000000000"
265.0,A Pink Proposal for $PINK,"39154807786718557","","124004997718102542",Cancelled,"9999990000000000"
266.0,"Cancel Referendum 265 - Funding 999,999 DOT for meme coin in the name of Polkadot Marketing.","83883663518200514","","91350000000000",Executed,-1
267.0,Revised Tip Proposal After Community Feedback - Dotgraphic ,"27768982918266037","","12474950517497743",Executed,"1200000000000"
268.0,"[Whitelisted Caller] Referendum #268: Polkadot v1,000,0001","1020138290618009503","","0",Executed,-1
269.0,Maria Andersen Crypto | Youtube Media Package Funding,"401566275227722323","","283998953882901572",Executed,"0"
270.0,Crypto Crow | Youtube Media Package Funding,"400292686000000000","","519515823300155353",Rejected,"0"
271.0,Proposal to Fund educational content for MAD CRIPTO MX YouTube Channel and twitter account,"428461344563033095","","261700579202095303",Executed,"47000000000000"
272.0,Clockwise Crypto | Youtube Media Package Funding,"400848857516800000","","523844506834945267",Rejected,"0"
273.0,MineYourBiz  | Youtube Media Package Funding,"190540000000000","","331141451503394779",Rejected,"0"
274.0,"","120050000000000","","47342278042498033",TimedOut,"0"
275.0,Mind The Chart | Youtube Media Package Funding,"400889892125738757","","517420618520861643",Rejected,"0"
276.0,"""Mistake in preimage - please Nay""","100000000","","107923216122932706",TimedOut,-1
277.0,SIAMO TUTTI NON FUNGIBILI | Youtube & Social Media Package Funding,"400534141000000000","","521234706785622815",Rejected,"0"
278.0,Open HRMP channels: AssetHub <> Composable Finance & AssetHub <> Zeitgeist,"3544266326709574","","77235749123858963",TimedOut,-1
279.0,dApp Marvels 💎 - Ink! Ecosystem growth tool,"507384214064456424","","28187093872152575",Executed,"253612900000000"
280.0,Open HRMP channels: AssetHub <> Composable Finance & AssetHub <> Zeitgeist,"121957790866246450","","19631700000000100",Executed,-1
281.0,CryptoWendyO | Youtube Media Package Funding,"663199858000000","","519578975603490564",Rejected,"0"
282.0,Discover Crypto | Youtube Media Package Funding,"280050011000000","","518108858129783504",Rejected,"0"
283.0,Crypto Blood | Youtube Media Package Funding,"468080000000000","","516477421271658924",Rejected,"0"
284.0,Wrong Proposal,"7060900284884511","","137241757459540775",Rejected,-1
285.0,Decentralized Staking Support Group,"358451898000000","","152383152540646992",Rejected,"97350000000000"
286.0,Connecting The Dots ,"401337937419111275","","502041027826667036",Rejected,"24000000000000"
287.0,AfterSide Crypto | 6 MONTHS - Youtube & Social Media Package Funding,"150145693732923","","150854733675831068",Rejected,"79390000000000"
288.0,Polkadot System Parachain Collators - Tips Q4/2023,"284681411413847054","","26731274064564742",Executed,"0"
289.0,please vote nay,"102000000000000","","75367678619166172",TimedOut,"0"
290.0,Maintenance for the substrate-api-client Jan-24 to Jun-24,"115975207549246375","","16161713397688481",Executed,"56450000000000"
291.0,Please reject,"400318665026480888","","524046519077557090",Rejected,-1
292.0,Quality Content Creation and P2P support - The Bitcoin Army's Orinoco Campaign,"151305360900128","","516517010903387408",Rejected,"34630000000000"
293.0,The HGA Marketing Proposal,"424521283620214579","","651929555158352558",Rejected,"0"
294.0,Wrong Preimage please vote Nay,"335739872152575","","329664801987807209",Rejected,"0"
295.0,VOTE NAY - WE ARE REPOSTING - Polkadot Brand Awareness Partnership with Real Vision (Raoul Pal),"58872726120243907","","669431164611576472",Rejected,"0"
296.0,ignore - UI errors,"79513000000000","","99578289956870291",TimedOut,"320000000000000"
297.0,ignore - UI errors,"50102000000000","","99596240025309264",TimedOut,"320000000000000"
298.0,Holder-targeted Audience Growth w/  Addressable.io & The Kusamarian,"425879710052230430","","124551073051160145",Executed,"320000000000000"
299.0,Polkadot's Educational Campaign India: A Wise Advice Initiative,"408190092148064123","","671250945663686383",Rejected,"284890000000000"
300.0,Effective Media Proposal Evaluation System for the Polkadot Marketing Collective/s (Stage 1: Focus on Builders),"57328372980983","","149850537016130159",Rejected,"88420000000000"
301.0,Easybuild. Fast Path for Future Polkadot Builders committed to building.,"1044394898000000","","147322386356254838",Rejected,-1
302.0,"Nova Wallet 5th Proposal: Cloud backups, Push Notifications, Proxies, Deeplinks, OpenGov improvements, Network management, Reimbursement","446594691909560391","","129550564718891947",Executed,"1254840000000000"
303.0,Reward for Content already made on Rust,"4469641980092828","","11600840674394290",Rejected,"2000000000000"
304.0,Supercharge Polkadot's Brand: Collaborative Partnership with (Mario Nawfal) IBC Ventures,"496711119355918376","","384536862500178525",Executed,"478370000000000"
305.0,Please reject,"307001000000000","","148897556560369994",Rejected,-1
306.0,Bounty 27 Curator Committee Proposal ,"143136213144171742","","7418923146520681",Executed,-1
307.0,YouTube Polkadot Round Table Discussion,"20620214808090367","","19046665772655962",Executed,"30000000000"
308.0,Toni Ghinea - Creating Polkadot Content,"0","","120431041411753487",TimedOut,"0"
309.0,DAPP CENTRE | Youtube Media Package Funding,"654039885414647","","51505290641332510",Rejected,"0"
310.0,Talisman Wallet - Retroactive Proposal #1,"441871353405405990","","28806875613671164",Executed,"799750000000000"
311.0,Subscan | Infrastructure Costs of Subscan for Polkadot & Westend & Rococo & Statemint & Rockmine  Networks (from January to September 2023),"522605033033524577","","35337857579282367",Executed,"786760000000000"
312.0,Oracle Ecosystem Initiative,"157083350016375298","","19220981391802235",Executed,"704750000000000"
313.0,KryptosChain Short Term Funding,"62287989446822493","","95590544078561465",Rejected,"9999900000000"
314.0,#ERROR PLEASE VOTE NAY,"160100000000000","","90810708941320774",TimedOut,"1000000000000"
315.0,#ERROR PLEASE VOTE NAY,"150000000000000","","90791631073781439",TimedOut,"1000000000000"
316.0,#ERROR PLEASE VOTE NAY,"150211000000000","","90666511361596354",TimedOut,"1000000000000"
317.0,#ERROR PLEASE VOTE NAY,"350000000000100","","90562712401180477",TimedOut,"1000000000000"
318.0,#ERROR PLEASE VOTE NAY,"0","","90722267179870428",TimedOut,"1000000000000"
319.0,#ERROR PLEASE VOTE NAY,"10","","90962459339389285",TimedOut,"1000000000000"
320.0,https://github.com/paritytech/polkadot-api/pull/200,"48658701165327363","","1590942235388797",Executed,-1
321.0,#ERROR PLEASE VOTE NAY!,"10001000010001","","90462971148612797",TimedOut,"1000000000000"
322.0,Bring Adoption for Companies: Empowering BlockSpace with PolkadotSDK as the Core Infrastructure,"908105760615647","","20492802389882293",Rejected,"9000000000000"
323.0,“NacionCrypto” Establishment of Study Group and Development of Technical and Non-Technical Content.,"1233495885424647","","146783371315421165",Rejected,-1
324.0,Increase Awareness of Polkadot On-Brand Narratives via Twitter Ads,"406952745945964309","","140610178177245392",Executed,"353950000000000"
325.0,Bitskwela - Bringing Polkadot to the Thriving Philippine Web 3.0 Community,"506096741079390329","","10682357683779331",Executed,"80000000000000"
326.0,Posted in error please vote nay,"0","","299867921632658194",TimedOut,"400000000000"
327.0,A 12-Month Strategic Alliance proposal: Polkadot and Cheeky Crypto Partner for Decentralized Innovation,"95001000000000","","40828324444295599",TimedOut,"120000000000000"
328.0,Polkadot Brand Awareness Partnership with Real Vision (Raoul Pal),"536203076257807179","","7910644653407662",Executed,"428650000000000"
329.0,Building Developer Ecosystems In Turkey & India,"11006010000000","","130204593737974583",Rejected,"221950000000000"
330.0, Crypto Sj Media proposal - Educational & Awareness  Campaign in India,"272000000100","","42562360021219735",TimedOut,"99990000000000"
331.0,Alpha Airdrop - Polkadot Education Content Creation Proposal (6 months),"434446013265078064","","19406284257413351",Executed,"135600000000000"
332.0,Corespace Weigher,"19384168089000661","","6769170000000000",Executed,"10000000000000"
333.0,DOT Request - UPDATE REJECT THIS REQUEST,"24527443595240076","","125552877634103586",Rejected,"50000000000000"
334.0,OG Tracker,"530485482605185050","","12909032647381594",Executed,"64310000000000"
335.0,Proposed Polkadot Auction Schedule 2024,"311169718628397738","","543206865210526",Executed,-1
336.0,Treasury Proposal: An expansive course on Substrate and Polkadot,"0","","137397801495111419",Rejected,"10868470000000000"
337.0,"Development & Maintenance for Node Red Polkadot bridge, a Client for Low Code IoT Integration","7051230032703419","","135670244661980637",Rejected,"90000000000000"
338.0,"Polkadot Sponsorship @Token 2049, Singapore on September 13th - 14th 2023","439181514815902095","","116318723812109992",Executed,"715030000000000"
339.0,Polkadot Colombia Ambassadors: technology education marathon through ten universities in Colombia and one in San Salvador.,"23410303220457768","","121653416180606206",Rejected,"52100000000000"
340.0,Open HRMP channels between AssetHub and Polimec,"117846499169538477","","410256078432547",ExecutionFailed,-1
341.0,test,"8201675394027361","","155011145629340285",Cancelled,"1496570000000000"
342.0,Polkadot Ecosystem Growth with Key Opinion Leaders,"407712463623496925","","127720673271002288",Executed,"267060000000000"
343.0,"Business Expansion with Fintech, Corporate and Institutions in Spain and Andorra","401278317964835129","","140902108821360617",Executed,"112390000000000"
344.0,Funding for 6 months of Polkadot brand promotion,"401392745071291872","","156644512327005856",Executed,"169810000000000"
345.0,Lark Davis - Proposal for Funding Polkadot Content Creation,"6423418418205019","","23776075034548435",Rejected,"210000000000000"
346.0,Bounty Proposal for Public RPCs for Relay and System Chains,"127715467335316100","","5196580743996018",Executed,-1
